date,state,cases,deaths,percent_uninsured,percent_vaccinated
2020-04-14,Nevada,3137,121.0,12.971478807,36.5
2020-04-14,New Hampshire,1090,27.0,7.44701810545,49.5
2020-04-14,New Jersey,67122,2803.0,7.6422547527,50.0
2020-04-14,New Mexico,1407,36.0,11.198571739,40.0
2020-04-14,New York,205375,14001.0,5.312835155949999,51.0
2020-04-14,North Carolina,4992,116.0,13.410741221,50.0
2020-04-14,North Dakota,341,9.0,9.9603320111,41.0
2020-04-14,Ohio,7280,324.0,6.987226839850001,48.0
2020-04-14,Oklahoma,2184,109.0,18.071951161500003,46.5
2020-04-14,Oregon,1633,55.0,8.7410616266,41.0
2020-04-14,Pennsylvania,25591,746.0,6.6595234316,48.0
2020-04-14,Rhode Island,2495,20.0,3.6707931257,50.0
2020-04-14,South Carolina,3553,97.0,13.1513308905,46.0
2020-04-14,South Dakota,987,6.0,10.937816488,39.0
2020-04-14,Tennessee,5654,123.0,11.831146670999999,47.0
2020-04-14,Texas,15303,365.0,20.627263377,40.0
2020-04-14,Utah,2420,11.0,10.476362755499999,44.0
2020-04-14,Vermont,744,28.0,5.8276952829,47.0
2020-04-14,Virginia,6173,122.0,11.286506613,50.0
2020-04-14,Washington,10491,552.0,8.1077542285,42.0
2020-04-14,West Virginia,697,10.0,7.7510165853,40.0
2020-04-14,Wisconsin,3555,172.0,6.610641486,50.0
2020-04-14,Wyoming,372,1.0,14.464995133,41.0
2020-04-15,Alabama,4241,123.0,11.531698288,39.0
2020-04-15,Alaska,291,7.0,17.9588271935,32.0
2020-04-15,Arizona,3962,142.0,13.11674912,38.0
2020-04-15,Arkansas,1549,34.0,8.9218250509,43.0
2020-04-15,California,27107,885.0,7.8176409165,41.0
2020-04-15,Colorado,8169,354.0,10.583528087000001,44.0
2020-04-15,Connecticut,14218,866.0,5.2821040986,54.0
2020-04-15,Delaware,1997,46.0,6.4075160659,54.0
2020-04-15,District of Columbia,2197,72.0,4.3005780747,38.0
2020-04-15,Florida,22526,613.0,15.529126581,39.0
2020-04-15,Georgia,14447,569.0,16.29778672,42.0
2020-04-15,Hawaii,523,9.0,5.128620150550001,37.5
2020-04-15,Idaho,1587,41.0,14.149027302,37.0
2020-04-15,Illinois,24559,957.0,6.1435254656,44.0
2020-04-15,Indiana,9030,511.0,9.10056991495,48.0
2020-04-15,Iowa,1995,53.0,5.5086939108,53.0
2020-04-15,Kansas,1503,74.0,10.526972521000001,39.5
2020-04-15,Kentucky,2295,124.0,6.712346778500001,43.5
2020-04-15,Louisiana,21895,1102.0,9.78604767645,40.0
2020-04-15,Maine,768,24.0,11.308801725,43.0
2020-04-15,Maryland,10082,314.0,6.2551413195,50.5
2020-04-15,Massachusetts,29346,1101.0,3.4325865371499997,52.0
2020-04-15,Michigan,27780,1912.0,6.806399381,43.0
2020-04-15,Minnesota,1808,87.0,5.6100945724,49.0
2020-04-15,Mississippi,3360,122.0,15.279257343,39.0
2020-04-15,Missouri,4895,164.0,12.535590372,40.0
2020-04-15,Montana,404,7.0,11.708225853,39.0
2020-04-15,Nebraska,994,22.0,9.6675584067,43.5
2020-04-15,Nevada,3212,131.0,12.971478807,36.5
2020-04-15,New Hampshire,1139,32.0,7.44701810545,49.5
2020-04-15,New Jersey,69841,3154.0,7.6422547527,50.0
2020-04-15,New Mexico,1484,36.0,11.198571739,40.0
2020-04-15,New York,217130,14937.0,5.312835155949999,51.0
2020-04-15,North Carolina,5123,128.0,13.410741221,50.0
2020-04-15,North Dakota,365,9.0,9.9603320111,41.0
2020-04-15,Ohio,7791,361.0,7.0091667404,48.0
2020-04-15,Oklahoma,2263,123.0,18.071951161500003,46.5
2020-04-15,Oregon,1663,58.0,8.7410616266,41.0
2020-04-15,Pennsylvania,26804,833.0,6.6595234316,48.0
2020-04-15,Rhode Island,2495,20.0,3.6707931257,50.0
2020-04-15,South Carolina,3656,107.0,13.1513308905,46.0
2020-04-15,South Dakota,1168,6.0,10.937816488,39.0
2020-04-15,Tennessee,5864,135.0,11.821233739,47.0
2020-04-15,Texas,16106,395.0,20.627263377,40.0
2020-04-15,Utah,2549,11.0,10.640474729,44.0
2020-04-15,Vermont,747,29.0,5.8276952829,47.0
2020-04-15,Virginia,6502,136.0,11.286506613,50.0
2020-04-15,Washington,10729,572.0,8.1077542285,42.0
2020-04-15,West Virginia,725,12.0,7.7510165853,40.0
2020-04-15,Wisconsin,3721,184.0,6.610641486,50.0
2020-04-15,Wyoming,392,2.0,14.464995133,41.0
2020-04-16,Alabama,4404,137.0,11.531698288,39.0
2020-04-16,Alaska,298,7.0,18.414408349,33.5
2020-04-16,Arizona,4234,152.0,13.11674912,38.0
2020-04-16,Arkansas,1576,37.0,8.9218250509,43.0
2020-04-16,California,28142,971.0,7.8176409165,41.0
2020-04-16,Colorado,8579,371.0,10.583528087000001,44.0
2020-04-16,Connecticut,15350,969.0,5.2821040986,54.0
2020-04-16,Delaware,2053,52.0,6.4075160659,54.0
2020-04-16,District of Columbia,2350,81.0,4.3005780747,38.0
2020-04-16,Florida,23329,667.0,15.529126581,39.0
2020-04-16,Georgia,15432,611.0,16.29778672,42.0
2020-04-16,Hawaii,530,9.0,5.128620150550001,37.5
2020-04-16,Idaho,1609,41.0,14.149027302,37.0
2020-04-16,Illinois,25683,1080.0,6.1584702448,44.0
2020-04-16,Indiana,9619,554.0,9.10056991495,48.0
2020-04-16,Iowa,2141,60.0,5.5086939108,53.0
2020-04-16,Kansas,1595,80.0,10.526972521000001,39.5
2020-04-16,Kentucky,2418,131.0,6.712346778500001,43.5
2020-04-16,Louisiana,22476,1155.0,9.78604767645,40.0
2020-04-16,Maine,794,27.0,11.308801725,43.0
2020-04-16,Maryland,10838,355.0,6.2551413195,50.5
2020-04-16,Massachusetts,31543,1236.0,3.4325865371499997,52.0
2020-04-16,Michigan,29032,2085.0,6.82662648645,42.5
2020-04-16,Minnesota,1912,94.0,5.6583351151,49.0
2020-04-16,Mississippi,3624,129.0,15.279257343,39.0
2020-04-16,Missouri,5109,170.0,12.535590372,40.0
2020-04-16,Montana,415,7.0,11.708225853,39.0
2020-04-16,Nebraska,1094,24.0,9.5788055703,42.5
2020-04-16,Nevada,3305,138.0,12.971478807,36.5
2020-04-16,New Hampshire,1210,34.0,7.44701810545,49.5
2020-04-16,New Jersey,74269,3515.0,7.6422547527,50.0
2020-04-16,New Mexico,1597,44.0,11.198571739,40.0
2020-04-16,New York,225761,15669.0,5.312835155949999,51.0
2020-04-16,North Carolina,5463,140.0,13.410741221,50.0
2020-04-16,North Dakota,393,9.0,9.9603320111,41.0
2020-04-16,Ohio,8414,389.0,7.0091667404,48.0
2020-04-16,Oklahoma,2357,131.0,18.071951161500003,46.5
2020-04-16,Oregon,1736,64.0,8.7410616266,41.0
2020-04-16,Pennsylvania,28314,940.0,6.6595234316,48.0
2020-04-16,Rhode Island,2998,20.0,3.6707931257,50.0
2020-04-16,South Carolina,3931,109.0,13.1513308905,46.0
2020-04-16,South Dakota,1311,7.0,10.9454067345,39.0
2020-04-16,Tennessee,6077,142.0,11.821233739,47.0
2020-04-16,Texas,16928,428.0,20.521918648,40.0
2020-04-16,Utah,2684,20.0,10.640474729,44.0
2020-04-16,Vermont,759,34.0,5.8276952829,47.0
2020-04-16,Virginia,6891,137.0,11.2989609575,50.0
2020-04-16,Washington,11026,588.0,8.1077542285,42.0
2020-04-16,West Virginia,739,13.0,7.7510165853,40.0
2020-04-16,Wisconsin,3875,197.0,6.610641486,50.0
2020-04-16,Wyoming,393,2.0,14.464995133,41.0
2020-04-17,Alabama,4572,151.0,11.531698288,39.0
2020-04-17,Alaska,307,7.0,18.414408349,33.5
2020-04-17,Arizona,4507,174.0,13.11674912,38.0
2020-04-17,Arkansas,1652,37.0,8.9218250509,43.0
2020-04-17,California,29398,1050.0,7.8176409165,41.0
2020-04-17,Colorado,8969,388.0,10.583528087000001,44.0
2020-04-17,Connecticut,16314,1034.0,5.2821040986,54.0
2020-04-17,Delaware,2295,61.0,6.4075160659,54.0
2020-04-17,District of Columbia,2476,86.0,4.3005780747,38.0
2020-04-17,Florida,24741,725.0,15.529126581,39.0
2020-04-17,Georgia,16394,661.0,16.29778672,42.0
2020-04-17,Hawaii,547,9.0,5.128620150550001,37.5
2020-04-17,Idaho,1655,43.0,14.149027302,37.0
2020-04-17,Illinois,27504,1142.0,6.17621987005,44.0
2020-04-17,Indiana,10235,599.0,9.10056991495,48.0
2020-04-17,Iowa,2331,64.0,5.5086939108,53.0
2020-04-17,Kansas,1732,83.0,10.479573712,39.0
2020-04-17,Kentucky,2497,140.0,6.712346778500001,43.5
2020-04-17,Louisiana,23062,1212.0,9.78604767645,40.0
2020-04-17,Maine,827,29.0,11.308801725,43.0
2020-04-17,Maryland,11630,395.0,6.2551413195,50.5
2020-04-17,Massachusetts,33642,1392.0,3.4325865371499997,52.0
2020-04-17,Michigan,29863,2217.0,6.82662648645,42.5
2020-04-17,Minnesota,2070,111.0,5.7065756578,49.0
2020-04-17,Mississippi,3793,140.0,15.279257343,39.0
2020-04-17,Missouri,5279,184.0,12.535590372,40.0
2020-04-17,Montana,422,8.0,11.708225853,39.0
2020-04-17,Nebraska,1216,24.0,9.49611191655,43.5
2020-04-17,Nevada,3444,142.0,12.971478807,36.5
2020-04-17,New Hampshire,1285,37.0,7.44701810545,49.5
2020-04-17,New Jersey,77748,3837.0,7.6422547527,50.0
2020-04-17,New Mexico,1711,51.0,11.198571739,40.0
2020-04-17,New York,233293,15843.0,5.312835155949999,51.0
2020-04-17,North Carolina,5859,159.0,13.410741221,50.0
2020-04-17,North Dakota,439,9.0,9.9603320111,41.0
2020-04-17,Ohio,9107,418.0,7.0091667404,48.0
2020-04-17,Oklahoma,2465,136.0,18.121946038,46.0
2020-04-17,Oregon,1785,70.0,8.7410616266,41.0
2020-04-17,Pennsylvania,30121,1027.0,6.6595234316,48.0
2020-04-17,Rhode Island,3345,20.0,3.6707931257,50.0
2020-04-17,South Carolina,4086,116.0,13.1513308905,46.0
2020-04-17,South Dakota,1411,7.0,10.9454067345,39.0
2020-04-17,Tennessee,6423,146.0,11.831146670999999,47.0
2020-04-17,Texas,18131,461.0,20.4930348435,40.0
2020-04-17,Utah,2811,22.0,10.640474729,44.0
2020-04-17,Vermont,769,34.0,5.8276952829,47.0
2020-04-17,Virginia,7492,144.0,11.2989609575,50.0
2020-04-17,Washington,11305,610.0,8.1077542285,42.0
2020-04-17,West Virginia,776,16.0,7.7510165853,40.0
2020-04-17,Wisconsin,4045,205.0,6.610641486,50.0
2020-04-17,Wyoming,401,2.0,14.464995133,41.0
2020-04-18,Alabama,4723,147.0,11.531698288,39.0
2020-04-18,Alaska,312,7.0,18.414408349,33.5
2020-04-18,Arizona,4719,181.0,13.11674912,38.0
2020-04-18,Arkansas,1731,38.0,8.9218250509,43.0
2020-04-18,California,30829,1146.0,7.8176409165,41.0
2020-04-18,Colorado,9353,408.0,10.583528087000001,44.0
2020-04-18,Connecticut,17025,1083.0,5.2821040986,54.0
2020-04-18,Delaware,2508,67.0,6.4075160659,54.0
2020-04-18,District of Columbia,2666,91.0,4.3005780747,38.0
2020-04-18,Florida,25481,747.0,15.529126581,39.0
2020-04-18,Georgia,16769,670.0,16.29778672,42.0
2020-04-18,Hawaii,568,9.0,5.128620150550001,37.5
2020-04-18,Idaho,1668,44.0,14.149027302,37.0
2020-04-18,Illinois,29077,1272.0,6.173415024,44.0
2020-04-18,Indiana,10730,633.0,9.10056991495,48.0
2020-04-18,Iowa,2512,74.0,5.5086939108,53.0
2020-04-18,Kansas,1820,85.0,10.479573712,39.0
2020-04-18,Kentucky,2672,145.0,6.712346778500001,43.5
2020-04-18,Louisiana,23523,1266.0,9.78604767645,40.0
2020-04-18,Maine,846,32.0,11.308801725,43.0
2020-04-18,Maryland,12368,427.0,6.2551413195,50.5
2020-04-18,Massachusetts,35639,1547.0,3.4325865371499997,52.0
2020-04-18,Michigan,30576,2294.0,6.8468535919,43.0
2020-04-18,Minnesota,2209,121.0,5.6719536604,48.5
2020-04-18,Mississippi,3974,152.0,15.279257343,39.0
2020-04-18,Missouri,5515,194.0,12.466194462,40.0
2020-04-18,Montana,426,10.0,11.708225853,39.0
2020-04-18,Nebraska,1348,28.0,9.5399698341,43.0
2020-04-18,Nevada,3620,152.0,12.808295024,36.0
2020-04-18,New Hampshire,1342,37.0,7.44701810545,49.5
2020-04-18,New Jersey,80672,4068.0,7.6422547527,50.0
2020-04-18,New Mexico,1798,53.0,10.879084967,40.0
2020-04-18,New York,240542,15971.0,5.312835155949999,51.0
2020-04-18,North Carolina,6140,175.0,13.410741221,50.0
2020-04-18,North Dakota,528,9.0,9.9603320111,41.0
2020-04-18,Ohio,10222,451.0,7.0091667404,48.0
2020-04-18,Oklahoma,2570,139.0,18.159074285000003,46.0
2020-04-18,Oregon,1844,72.0,8.7410616266,41.0
2020-04-18,Pennsylvania,31742,1150.0,6.6595234316,48.0
2020-04-18,Rhode Island,3676,20.0,3.6707931257,50.0
2020-04-18,South Carolina,4246,119.0,13.1513308905,46.0
2020-04-18,South Dakota,1541,7.0,10.9454067345,39.0
2020-04-18,Tennessee,6624,148.0,11.841059603,47.0
2020-04-18,Texas,18927,487.0,20.4930348435,40.0
2020-04-18,Utah,2942,24.0,10.799885055499999,44.0
2020-04-18,Vermont,793,36.0,5.8276952829,47.0
2020-04-18,Virginia,8053,144.0,11.2989609575,50.0
2020-04-18,Washington,11617,629.0,8.1077542285,42.0
2020-04-18,West Virginia,825,18.0,7.7510165853,40.0
2020-04-18,Wisconsin,4199,212.0,6.610641486,50.0
2020-04-18,Wyoming,412,2.0,14.464995133,41.0
2020-04-19,Alabama,4903,160.0,11.531698288,39.0
2020-04-19,Alaska,317,7.0,18.414408349,33.5
2020-04-19,Arizona,4929,188.0,13.11674912,38.0
2020-04-19,Arkansas,1735,39.0,8.9218250509,43.0
2020-04-19,California,31544,1176.0,7.8176409165,41.0
2020-04-19,Colorado,9616,420.0,10.583528087000001,44.0
2020-04-19,Connecticut,17433,1123.0,5.2821040986,54.0
2020-04-19,Delaware,2508,67.0,6.4075160659,54.0
2020-04-19,District of Columbia,2793,96.0,4.3005780747,38.0
2020-04-19,Florida,26303,773.0,15.529126581,39.0
2020-04-19,Georgia,17362,682.0,16.29778672,42.0
2020-04-19,Hawaii,574,10.0,5.128620150550001,37.5
2020-04-19,Idaho,1672,45.0,14.149027302,37.0
2020-04-19,Illinois,30243,1302.0,6.173415024,44.0
2020-04-19,Indiana,11301,652.0,9.10056991495,48.0
2020-04-19,Iowa,2915,75.0,5.5086939108,53.0
2020-04-19,Kansas,1897,94.0,10.487256271500002,39.0
2020-04-19,Kentucky,2922,149.0,6.712346778500001,43.0
2020-04-19,Louisiana,23870,1295.0,9.78604767645,40.0
2020-04-19,Maine,865,34.0,11.5114892905,42.5
2020-04-19,Maryland,12882,469.0,6.2551413195,50.5
2020-04-19,Massachusetts,37262,1693.0,3.4325865371499997,52.0
2020-04-19,Michigan,31272,2386.0,6.8468535919,43.0
2020-04-19,Minnesota,2352,134.0,5.6748175739499995,48.0
2020-04-19,Mississippi,4274,159.0,15.279257343,39.0
2020-04-19,Missouri,5666,196.0,12.443371275,40.0
2020-04-19,Montana,433,10.0,11.708225853,39.0
2020-04-19,Nebraska,1466,28.0,9.5399698341,43.0
2020-04-19,Nevada,3710,158.0,12.808295024,36.0
2020-04-19,New Hampshire,1390,40.0,7.44701810545,49.5
2020-04-19,New Jersey,84716,4202.0,7.6422547527,50.0
2020-04-19,New Mexico,1845,55.0,10.879084967,40.0
2020-04-19,New York,246741,17793.0,5.312835155949999,51.0
2020-04-19,North Carolina,6493,183.0,13.410741221,50.0
2020-04-19,North Dakota,585,10.0,10.08619279105,42.0
2020-04-19,Ohio,11602,471.0,7.0091667404,48.0
2020-04-19,Oklahoma,2599,140.0,18.159074285000003,46.0
2020-04-19,Oregon,1910,74.0,8.7410616266,41.0
2020-04-19,Pennsylvania,32992,1285.0,6.6595234316,48.0
2020-04-19,Rhode Island,3991,20.0,3.6707931257,50.0
2020-04-19,South Carolina,4377,120.0,13.1513308905,46.0
2020-04-19,South Dakota,1635,7.0,10.9454067345,39.0
2020-04-19,Tennessee,6824,151.0,11.841059603,47.0
2020-04-19,Texas,19441,503.0,20.464151039,40.0
2020-04-19,Utah,3071,26.0,10.799885055499999,44.0
2020-04-19,Vermont,802,36.0,5.8276952829,47.0
2020-04-19,Virginia,8536,188.0,11.2989609575,50.0
2020-04-19,Washington,11864,637.0,8.1077542285,42.0
2020-04-19,West Virginia,890,20.0,7.7510165853,40.0
2020-04-19,Wisconsin,4346,222.0,6.610641486,50.0
2020-04-19,Wyoming,422,2.0,14.464995133,41.0
2020-04-20,Alabama,5078,164.0,11.531698288,39.0
2020-04-20,Alaska,319,7.0,18.414408349,33.5
2020-04-20,Arizona,5064,191.0,13.11674912,38.0
2020-04-20,Arkansas,1928,42.0,8.9218250509,43.0
2020-04-20,California,33862,1223.0,7.8176409165,41.0
2020-04-20,Colorado,9980,447.0,10.583528087000001,44.0
2020-04-20,Connecticut,19301,1327.0,5.2821040986,54.0
2020-04-20,Delaware,2714,72.0,6.4075160659,54.0
2020-04-20,District of Columbia,2927,105.0,4.3005780747,38.0
2020-04-20,Florida,27047,822.0,15.529126581,39.0
2020-04-20,Georgia,18151,765.0,16.29778672,42.0
2020-04-20,Hawaii,578,10.0,5.128620150550001,37.5
2020-04-20,Idaho,1736,48.0,14.149027302,37.0
2020-04-20,Illinois,31379,1359.0,6.173415024,44.0
2020-04-20,Indiana,11784,666.0,9.10056991495,48.0
2020-04-20,Iowa,3175,79.0,5.5086939108,53.0
2020-04-20,Kansas,2030,101.0,10.494938831,39.0
2020-04-20,Kentucky,3015,155.0,6.712346778500001,43.0
2020-04-20,Louisiana,24464,1327.0,9.78604767645,40.0
2020-04-20,Maine,874,35.0,11.5114892905,42.5
2020-04-20,Maryland,13740,495.0,6.2551413195,50.5
2020-04-20,Massachusetts,38788,1800.0,3.4325865371499997,52.0
2020-04-20,Michigan,31881,2461.0,6.8468535919,43.0
2020-04-20,Minnesota,2466,143.0,5.7065756578,48.0
2020-04-20,Mississippi,4512,169.0,15.279257343,39.0
2020-04-20,Missouri,5806,201.0,12.443371275,40.0
2020-04-20,Montana,433,12.0,11.708225853,39.0
2020-04-20,Nebraska,1636,33.0,9.5788055703,43.0
2020-04-20,Nevada,3796,159.0,12.808295024,36.0
2020-04-20,New Hampshire,1443,41.0,7.44701810545,49.5
2020-04-20,New Jersey,88137,4376.0,7.6422547527,50.0
2020-04-20,New Mexico,1971,58.0,10.879084967,40.0
2020-04-20,New York,251608,18412.0,5.312835155949999,51.0
2020-04-20,North Carolina,6764,187.0,13.410741221,50.0
2020-04-20,North Dakota,627,13.0,10.08619279105,42.0
2020-04-20,Ohio,12919,509.0,7.0091667404,48.0
2020-04-20,Oklahoma,2680,143.0,18.159074285000003,46.0
2020-04-20,Oregon,1956,75.0,8.7410616266,41.0
2020-04-20,Pennsylvania,34005,1366.0,6.6595234316,48.0
2020-04-20,Rhode Island,4229,20.0,3.6707931257,50.0
2020-04-20,South Carolina,4439,124.0,13.1513308905,46.0
2020-04-20,South Dakota,1685,7.0,10.9454067345,39.0
2020-04-20,Tennessee,6994,156.0,11.841059603,47.0
2020-04-20,Texas,20035,523.0,20.4930348435,40.0
2020-04-20,Utah,3213,27.0,10.799885055499999,44.0
2020-04-20,Vermont,805,37.0,5.8276952829,47.0
2020-04-20,Virginia,8987,210.0,11.2989609575,50.0
2020-04-20,Washington,12255,661.0,8.1077542285,42.0
2020-04-20,West Virginia,908,26.0,7.7510165853,40.0
2020-04-20,Wisconsin,4564,231.0,6.610641486,50.0
2020-04-20,Wyoming,426,2.0,14.464995133,41.0
2020-04-21,Alabama,5327,186.0,11.531698288,39.0
2020-04-21,Alaska,327,7.0,18.414408349,33.5
2020-04-21,Arizona,5251,213.0,13.11674912,38.0
2020-04-21,Arkansas,2167,43.0,8.9218250509,43.0
2020-04-21,California,35844,1316.0,7.8176409165,41.0
2020-04-21,Colorado,10342,483.0,10.583528087000001,44.0
2020-04-21,Connecticut,19857,1419.0,5.2821040986,54.0
2020-04-21,Delaware,2901,82.0,6.4075160659,54.0
2020-04-21,District of Columbia,3098,112.0,4.3005780747,38.0
2020-04-21,Florida,27857,866.0,15.529126581,39.0
2020-04-21,Georgia,18706,810.0,16.29778672,42.0
2020-04-21,Hawaii,580,12.0,5.128620150550001,37.5
2020-04-21,Idaho,1766,51.0,14.149027302,37.0
2020-04-21,Illinois,32868,1479.0,6.17621987005,43.5
2020-04-21,Indiana,12214,731.0,9.10056991495,48.0
2020-04-21,Iowa,3638,81.0,5.5086939108,53.0
2020-04-21,Kansas,2114,107.0,10.494938831,39.0
2020-04-21,Kentucky,3193,172.0,6.7358999369,43.0
2020-04-21,Louisiana,24795,1403.0,9.78604767645,40.0
2020-04-21,Maine,887,36.0,11.5114892905,42.5
2020-04-21,Maryland,14249,539.0,6.2551413195,50.5
2020-04-21,Massachusetts,40270,1953.0,3.4325865371499997,52.0
2020-04-21,Michigan,32853,2695.0,6.8468535919,43.0
2020-04-21,Minnesota,2563,160.0,5.6748175739499995,48.5
2020-04-21,Mississippi,4716,183.0,15.279257343,39.0
2020-04-21,Missouri,5941,221.0,12.443371275,40.0
2020-04-21,Montana,437,12.0,11.708225853,39.0
2020-04-21,Nebraska,1720,38.0,9.5788055703,43.0
2020-04-21,Nevada,3927,163.0,12.71836452,35.0
2020-04-21,New Hampshire,1476,41.0,7.44701810545,49.5
2020-04-21,New Jersey,91788,4753.0,7.6422547527,50.0
2020-04-21,New Mexico,2072,65.0,10.879084967,40.0
2020-04-21,New York,255932,19040.0,5.312835155949999,51.0
2020-04-21,North Carolina,6951,217.0,13.410741221,50.0
2020-04-21,North Dakota,644,13.0,10.08619279105,42.0
2020-04-21,Ohio,13725,557.0,7.0091667404,48.0
2020-04-21,Oklahoma,2807,164.0,18.196202532,46.0
2020-04-21,Oregon,2002,78.0,8.7410616266,41.0
2020-04-21,Pennsylvania,35384,1620.0,6.6595234316,48.0
2020-04-21,Rhode Island,4500,20.0,3.6707931257,50.0
2020-04-21,South Carolina,4608,135.0,13.1513308905,46.0
2020-04-21,South Dakota,1755,8.0,10.9454067345,39.0
2020-04-21,Tennessee,7317,159.0,11.841059603,47.0
2020-04-21,Texas,20949,552.0,20.4930348435,40.0
2020-04-21,Utah,3301,30.0,10.799885055499999,44.0
2020-04-21,Vermont,815,39.0,5.8276952829,47.0
2020-04-21,Virginia,9629,325.0,11.3224033105,50.0
2020-04-21,Washington,12410,683.0,8.1077542285,42.0
2020-04-21,West Virginia,929,26.0,7.7510165853,40.0
2020-04-21,Wisconsin,4691,243.0,6.610641486,50.0
2020-04-21,Wyoming,442,6.0,14.464995133,41.0
2020-04-22,Alabama,5610,201.0,11.531698288,39.0
2020-04-22,Alaska,333,7.0,18.414408349,33.5
2020-04-22,Arizona,5459,231.0,13.11674912,38.0
2020-04-22,Arkansas,2279,44.0,8.9218250509,43.0
2020-04-22,California,37573,1425.0,7.8176409165,41.0
2020-04-22,Colorado,10783,526.0,10.583528087000001,44.0
2020-04-22,Connecticut,21919,1537.0,5.2821040986,54.0
2020-04-22,Delaware,3172,89.0,6.4075160659,54.0
2020-04-22,District of Columbia,3206,127.0,4.3005780747,38.0
2020-04-22,Florida,28301,892.0,15.529126581,39.0
2020-04-22,Georgia,19523,837.0,16.29778672,42.0
2020-04-22,Hawaii,586,12.0,5.128620150550001,37.5
2020-04-22,Idaho,1802,54.0,14.149027302,37.0
2020-04-22,Illinois,34880,1576.0,6.17621987005,43.5
2020-04-22,Indiana,12575,764.0,9.10056991495,48.0
2020-04-22,Iowa,3764,88.0,5.5086939108,53.0
2020-04-22,Kansas,2291,111.0,10.526972521000001,39.0
2020-04-22,Kentucky,3337,185.0,6.7358999369,43.0
2020-04-22,Louisiana,25198,1472.0,9.78604767645,40.0
2020-04-22,Maine,905,39.0,11.5114892905,42.5
2020-04-22,Maryland,14834,596.0,6.2551413195,50.5
2020-04-22,Massachusetts,42090,2173.0,3.4325865371499997,52.0
2020-04-22,Michigan,33973,2813.0,6.8468535919,43.0
2020-04-22,Minnesota,2717,179.0,5.6748175739499995,48.5
2020-04-22,Mississippi,4894,193.0,15.279257343,39.0
2020-04-22,Missouri,6134,236.0,12.500892417,40.0
2020-04-22,Montana,439,14.0,11.708225853,39.0
2020-04-22,Nebraska,1816,42.0,9.5399698341,43.0
2020-04-22,Nevada,4072,176.0,12.71836452,35.0
2020-04-22,New Hampshire,1571,47.0,7.44701810545,49.5
2020-04-22,New Jersey,94820,5061.0,7.6422547527,50.0
2020-04-22,New Mexico,2210,71.0,10.879084967,40.0
2020-04-22,New York,261591,19647.0,5.312835155949999,51.0
2020-04-22,North Carolina,7220,242.0,13.410741221,50.0
2020-04-22,North Dakota,679,14.0,9.9603320111,43.0
2020-04-22,Ohio,14117,610.0,7.0091667404,48.0
2020-04-22,Oklahoma,2894,169.0,18.196202532,46.0
2020-04-22,Oregon,2059,78.0,8.7410616266,41.0
2020-04-22,Pennsylvania,36763,1720.0,6.6595234316,48.0
2020-04-22,Rhode Island,4500,20.0,3.6707931257,50.0
2020-04-22,South Carolina,4761,140.0,13.1513308905,46.0
2020-04-22,South Dakota,1858,9.0,10.9454067345,39.0
2020-04-22,Tennessee,7681,169.0,11.841059603,47.0
2020-04-22,Texas,21769,571.0,20.4930348435,40.0
2020-04-22,Utah,3451,32.0,10.799885055499999,44.0
2020-04-22,Vermont,820,39.0,5.8276952829,47.0
2020-04-22,Virginia,10265,349.0,11.333391319,50.0
2020-04-22,Washington,12606,696.0,8.1077542285,42.0
2020-04-22,West Virginia,939,29.0,7.7510165853,40.0
2020-04-22,Wisconsin,4915,247.0,6.610641486,50.0
2020-04-22,Wyoming,447,6.0,14.464995133,41.0
2020-04-23,Alabama,5832,197.0,11.531698288,39.0
2020-04-23,Alaska,335,7.0,18.414408349,33.5
2020-04-23,Arizona,5769,252.0,13.11674912,38.0
2020-04-23,Arkansas,2472,45.0,8.92313909615,43.0
2020-04-23,California,39534,1548.0,7.8176409165,41.0
2020-04-23,Colorado,11154,557.0,10.583528087000001,44.0
2020-04-23,Connecticut,22578,1633.0,5.2821040986,54.0
2020-04-23,Delaware,3305,92.0,6.4075160659,54.0
2020-04-23,District of Columbia,3361,139.0,4.3005780747,38.0
2020-04-23,Florida,29640,986.0,15.529126581,39.0
2020-04-23,Georgia,20544,871.0,16.29778672,42.0
2020-04-23,Hawaii,590,12.0,5.128620150550001,37.5
2020-04-23,Idaho,1836,54.0,14.149027302,37.0
2020-04-23,Illinois,36743,1696.0,6.17621987005,43.5
2020-04-23,Indiana,13196,811.0,9.10056991495,48.0
2020-04-23,Iowa,3939,96.0,5.5086939108,53.0
2020-04-23,Kansas,2626,112.0,10.6470531335,38.5
2020-04-23,Kentucky,3548,194.0,6.74097949965,43.5
2020-04-23,Louisiana,25677,1540.0,9.78604767645,40.0
2020-04-23,Maine,937,44.0,11.5114892905,42.5
2020-04-23,Maryland,15800,646.0,6.2551413195,50.5
2020-04-23,Massachusetts,45286,2350.0,3.4325865371499997,52.0
2020-04-23,Michigan,35182,2975.0,6.8468535919,43.0
2020-04-23,Minnesota,2939,200.0,5.6748175739499995,48.5
2020-04-23,Mississippi,5153,201.0,15.279257343,39.0
2020-04-23,Missouri,6319,248.0,12.500892417,40.0
2020-04-23,Montana,442,14.0,11.708225853,39.0
2020-04-23,Nebraska,2182,45.0,9.6176413065,43.0
2020-04-23,Nevada,4207,190.0,12.71836452,35.0
2020-04-23,New Hampshire,1659,50.0,7.44701810545,49.5
2020-04-23,New Jersey,98881,5366.0,7.6422547527,50.0
